Shoe,Colorway,Date,Player,Min,Points,Rebounds,Assists,Steals,Blocks
adidas Dame 9,adidas Dame 9,2025-03-28,Ziaire Williams,18,6,3,1,0,1
adidas Dame 9,adidas Dame 9,2025-03-28,David Mc Cormack,9,4,4,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-28,Jonas Mattisseck,7,0,0,0,1,0
adidas Dame 9,adidas Dame 9,2025-03-28,Codi Miller-McIntyre,24,24,1,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-28,Kostas Sloukas,29,20,3,7,1,1
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-27,Shabazz Napier,16,6,5,6,1,0
adidas Dame 9,adidas Dame 9,2025-03-27,Shavon Shields,30,18,4,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-27,Rayan Rupert,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-27,Dillon Jones,2,0,0,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-27,Donatas Motiejunas,8,9,0,0,2,0
adidas Dame 9,adidas Dame 9,2025-03-27,Dyson Daniels,35,9,8,3,2,1
adidas Dame 9,adidas Dame 9,2025-03-26,Ognjen Dobric,10,2,1,0,1,0
adidas Dame 9,adidas Dame 9,2025-03-26,Codi Miller-McIntyre,20,11,6,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-26,Vasilije Micic,3,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-26,Ziaire Williams,26,13,6,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-26,Kostas Sloukas,18,9,1,2,3,1
adidas Dame 9,adidas Dame 9,2025-03-25,Dillon Jones,11,5,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,David Mc Cormack,13,8,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,Justin Bean,17,3,3,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-25,Jonas Mattisseck,4,0,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,Malte Delow,9,0,0,1,0,2
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-25,Matteo Spagnolo,15,6,2,3,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,Shavon Shields,29,13,3,3,1,0
adidas Dame 9,adidas Dame 9,2025-03-25,Yannick Wetzell,15,12,3,3,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,Dyson Daniels,36,19,8,10,4,0
adidas Dame 9,adidas Dame 9,2025-03-25,Wade Baldwin IV,23,8,1,5,0,0
adidas Dame 9,adidas Dame 9,2025-03-25,Sertac Sanli,12,0,2,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-25,Marko Guduric,29,25,2,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-25,Donatas Motiejunas,3,0,0,0,0,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-25,Shabazz Napier,17,13,0,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-24,Ziaire Williams,21,6,2,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-23,Dyson Daniels,33,8,5,3,5,0
adidas Dame 9,adidas Dame 9,2025-03-22,Dyson Daniels,35,12,11,6,3,0
adidas Dame 9,adidas Dame 9,2025-03-21,Jonas Mattisseck,7,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-21,Kostas Sloukas,17,4,2,0,1,0
adidas Dame 9,adidas Dame 9,2025-03-21,Louis Olinde,20,9,6,1,0,1
adidas Dame 9,adidas Dame 9,2025-03-21,Malte Delow,12,2,2,0,1,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-21,Matteo Spagnolo,13,8,1,2,0,0
adidas Dame 9,adidas Dame 9,2025-03-21,Will McDowell-White,19,5,2,6,1,0
adidas Dame 9,adidas Dame 9,2025-03-21,Yannick Wetzell,20,11,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-21,Dillon Jones,8,4,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-20,Shabazz Napier,26,15,2,4,0,0
adidas Dame 9,adidas Dame 9,2025-03-20,Andre Jackson Jr.,6,3,2,1,2,0
adidas Dame 9,adidas Dame 9,2025-03-20,Codi Miller-McIntyre,24,15,11,3,0,0
adidas Dame 9,adidas Dame 9,2025-03-20,Devon Hall,12,0,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-20,Donatas Motiejunas,3,0,1,0,1,1
adidas Dame 9,adidas Dame 9,2025-03-20,Marko Guduric,27,15,6,6,0,1
adidas Dame 9,adidas Dame 9,2025-03-20,Sertac Sanli,16,8,2,0,1,0
adidas Dame 9,adidas Dame 9,2025-03-20,Wade Baldwin IV,23,9,2,3,0,1
adidas Dame 9,adidas Dame 9,2025-03-20,Ognjen Dobric,1,0,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-20,Ziaire Williams,34,22,5,1,2,0
adidas Dame 9,adidas Dame 9,2025-03-19,Dillon Jones,36,11,5,5,2,0
adidas Dame 9,adidas Dame 9,2025-03-18,Shavon Shields,29,10,9,2,1,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-18,Damian Lillard,38,16,3,4,1,1
adidas Dame 9,adidas Dame 9,2025-03-18,Dyson Daniels,27,22,7,7,3,1
adidas Dame 9,adidas Dame 9,2025-03-18,Ziaire Williams,28,15,4,0,1,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-16,Damian Lillard,29,19,1,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-16,Andre Jackson Jr.,4,2,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-16,Dyson Daniels,34,14,6,7,4,1
adidas Dame 9,adidas Dame 9,2025-03-16,Dillon Jones,6,0,3,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-15,Andre Jackson Jr.,0,0,0,0,0,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-15,Damian Lillard,36,25,10,8,0,0
adidas Dame 9,adidas Dame 9,2025-03-15,Ousmane Dieng,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-15,Dillon Jones,3,0,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-15,Ziaire Williams,34,14,5,2,1,1
adidas Dame 9,adidas Dame 9,2025-03-14,Shabazz Napier,16,8,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-14,Kostas Sloukas,27,9,4,6,2,0
adidas Dame 9,adidas Dame 9,2025-03-14,Dyson Daniels,31,6,6,5,3,0
adidas Dame 9,adidas Dame 9,2025-03-13,Yannick Wetzell,23,11,3,2,1,0
adidas Dame 9,adidas Dame 9,2025-03-13,Matteo Spagnolo,14,2,1,3,1,0
adidas Dame 9,adidas Dame 9,2025-03-13,Malte Delow,12,8,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-13,Louis Olinde,16,4,3,1,0,2
adidas Dame 9,adidas Dame 9,2025-03-13,David Mc Cormack,14,4,4,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-13,Ziaire Williams,29,11,4,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-13,Wade Baldwin IV,21,15,4,6,2,0
adidas Dame 9,adidas Dame 9,2025-03-13,Sertac Sanli,11,9,1,0,1,2
adidas Dame 9,adidas Dame 9,2025-03-13,Marko Guduric,25,9,4,4,1,0
adidas Dame 9,adidas Dame 9,2025-03-13,Devon Hall,21,8,2,4,0,0
adidas Dame 9,adidas Dame 9,2025-03-13,Shavon Shields,26,14,5,2,2,0
adidas Dame 9,adidas Dame 9 Metamorphosis,2025-03-13,Damian Lillard,34,22,6,10,2,0
adidas Dame 9,adidas Dame 9,2025-03-13,Andre Jackson Jr.,2,0,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-12,Ousmane Dieng,6,2,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-12,Dyson Daniels,34,10,5,3,4,2
adidas Dame 9,adidas Dame 9,2025-03-11,Ziaire Williams,30,14,6,3,1,0
adidas Dame 9,adidas Dame 9,2025-03-11,Damian Lillard,37,15,3,11,0,0
adidas Dame 9,adidas Dame 9,2025-03-10,Ziaire Williams,31,7,9,2,2,2
adidas Dame 9,adidas Dame 9,2025-03-10,Ousmane Dieng,1,0,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-10,Dillon Jones,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-10,Dyson Daniels,33,25,6,9,2,0
adidas Dame 9,adidas Dame 9,2025-03-09,Ousmane Dieng,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-09,Andre Jackson Jr.,3,0,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-09,Damian Lillard,34,22,5,4,2,0
adidas Dame 9,adidas Dame 9,2025-03-08,Damian Lillard,35,26,7,4,1,0
adidas Dame 9,adidas Dame 9,2025-03-08,Ziaire Williams,31,19,3,1,0,2
adidas Dame 9,adidas Dame 9,2025-03-07,Will McDowell-White,19,4,2,6,1,0
adidas Dame 9,adidas Dame 9,2025-03-07,Yannick Wetzell,20,15,3,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-07,Matteo Spagnolo,14,8,1,3,3,0
adidas Dame 9,adidas Dame 9,2025-03-07,Malte Delow,6,2,1,2,0,0
adidas Dame 9,adidas Dame 9,2025-03-07,Louis Olinde,12,2,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-07,Dillon Jones,25,6,4,1,1,0
adidas Dame 9,adidas Dame 9,2025-03-07,Ousmane Dieng,35,16,6,1,2,0
adidas Dame 9,adidas Dame 9,2025-03-07,Rayan Rupert,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-07,Elias Rapieque,13,5,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-07,David Mc Cormack,17,11,5,2,1,1
adidas Dame 9,adidas Dame 9,2025-03-06,Kostas Sloukas,22,10,1,7,1,0
adidas Dame 9,adidas Dame 9,2025-03-06,Shabazz Napier,26,16,2,5,0,0
adidas Dame 9,adidas Dame 9,2025-03-06,Devon Hall,22,10,0,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-06,Shavon Shields,20,17,1,0,1,0
adidas Dame 9,adidas Dame 9,2025-03-06,Ognjen Dobric,17,8,0,1,0,1
adidas Dame 9,adidas Dame 9,2025-03-06,Marko Guduric,15,4,2,4,0,0
adidas Dame 9,adidas Dame 9,2025-03-06,Sertac Sanli,12,5,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-06,Wade Baldwin IV,18,15,1,3,0,0
adidas Dame 9,adidas Dame 9,2025-03-06,Ziaire Williams,24,10,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-05,Ousmane Dieng,8,5,1,0,0,0
adidas Dame 9,adidas Dame 9 Formula Zero PE,2025-03-05,Damian Lillard,26,34,3,5,2,0
adidas Dame 9,adidas Dame 9,2025-03-05,Andre Jackson Jr.,9,8,1,0,1,0
adidas Dame 9,adidas Dame 9 Formula Zero PE,2025-03-04,Damian Lillard,36,23,5,4,2,0
adidas Dame 9,adidas Dame 9,2025-03-04,Ziaire Williams,19,7,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-03-03,Rayan Rupert,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-03-02,Ousmane Dieng,16,7,2,1,0,1
adidas Dame 9,adidas Dame 9,2025-03-02,Dillon Jones,1,0,0,0,0,0
adidas Dame 9,adidas Dame 9 Formula Zero PE,2025-03-01,Damian Lillard,35,28,6,6,2,0
adidas Dame 9,adidas Dame 9,2025-03-01,Ziaire Williams,25,11,3,1,2,0
adidas Dame 9,adidas Dame 9,2025-02-28,Kostas Sloukas,20,12,5,6,0,0
adidas Dame 9,adidas Dame 9,2025-02-28,Elias Rapieque,17,2,0,2,1,0
adidas Dame 9,adidas Dame 9,2025-02-28,David Mc Cormack,14,13,5,1,2,0
adidas Dame 9,adidas Dame 9,2025-02-28,Jonas Mattisseck,8,2,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-28,Justin Bean,12,3,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-28,Louis Olinde,20,6,1,1,0,1
adidas Dame 9,adidas Dame 9,2025-02-28,Tim Schneider,20,4,4,1,2,0
adidas Dame 9,adidas Dame 9,2025-02-28,Will McDowell-White,21,0,2,7,1,0
adidas Dame 9,adidas Dame 9,2025-02-28,Yannick Wetzell,21,20,5,1,1,1
adidas Dame 9,adidas Dame 9,2025-02-28,Ziaire Williams,10,5,0,1,1,0
adidas Dame 9,adidas Dame 9,2025-02-28,Rayan Rupert,3,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-28,Dyson Daniels,32,10,4,3,2,2
adidas Dame 9,adidas Dame 9,2025-02-27,Sertac Sanli,14,2,3,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-27,Devon Hall,25,7,2,5,2,0
adidas Dame 9,adidas Dame 9,2025-02-27,Wade Baldwin IV,24,12,2,2,1,0
adidas Dame 9,adidas Dame 9,2025-02-27,Ognjen Dobric,3,0,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-27,Mantas Juzenas,0,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-27,Shabazz Napier,24,14,0,5,0,0
adidas Dame 9,adidas Dame 9,2025-02-27,Damian Lillard,35,19,4,4,2,0
adidas Dame 9,adidas Dame 9,2025-02-26,Dyson Daniels,33,18,5,5,2,0
adidas Dame 9,adidas Dame 9,2025-02-26,Ziaire Williams,29,18,10,1,0,1
adidas Dame 9,adidas Dame 9,2025-02-25,Damian Lillard,36,22,1,3,1,0
adidas Dame 9,adidas Dame 9,2025-02-25,Andre Jackson Jr.,0,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-24,Ziaire Williams,33,19,5,0,3,0
adidas Dame 9,adidas Dame 9,2025-02-24,Dyson Daniels,33,10,11,2,7,0
adidas Dame 9,adidas Dame 9,2025-02-23,Dyson Daniels,38,24,5,6,4,1
adidas Dame 9,adidas Dame 9,2025-02-23,Andre Jackson Jr.,1,0,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-23,Damian Lillard,37,28,3,8,0,0
adidas Dame 9,adidas Dame 9,2025-02-22,Ziaire Williams,29,11,7,2,0,0
adidas Dame 9,adidas Dame 9,2025-02-21,Ousmane Dieng,2,0,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-21,Dillon Jones,2,3,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-21,Andre Jackson Jr.,2,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-20,Ziaire Williams,30,10,7,2,2,1
adidas Dame 9,adidas Dame 9,2025-02-20,Dyson Daniels,33,10,11,4,3,0
adidas Dame 9,adidas Dame 9,2025-02-20,Damian Lillard,32,15,7,7,2,0
adidas Dame 9,adidas Dame 9,2025-02-16,Damian Lillard,8,9,3,2,1,0
adidas Dame 9,adidas Dame 9,2025-02-16,Damian Lillard,2,0,0,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-13,Dillon Jones,8,0,3,2,0,0
adidas Dame 9,adidas Dame 9,2025-02-13,Nikola Jovic,24,6,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-12,Andre Jackson Jr.,18,9,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-12,Ziaire Williams,25,6,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-12,Dillon Jones,6,0,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-12,Nikola Jovic,28,11,3,4,0,0
adidas Dame 9,adidas Dame 9,2025-02-10,Ziaire Williams,21,11,5,3,1,0
adidas Dame 9,adidas Dame 9,2025-02-10,Dillon Jones,17,8,1,5,1,0
adidas Dame 9,adidas Dame 9,2025-02-10,Andre Jackson Jr.,13,4,1,1,1,0
adidas Dame 9,adidas Dame 9,2025-02-10,Damian Lillard,38,38,5,7,1,0
adidas Dame 9,adidas Dame 9,2025-02-09,Damian Lillard,43,43,7,8,2,0
adidas Dame 9,adidas Dame 9,2025-02-09,Andre Jackson Jr.,16,0,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-08,Dillon Jones,7,2,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-07,Donatas Motiejunas,7,2,0,2,0,0
adidas Dame 9,adidas Dame 9,2025-02-07,Collin Malcolm,18,7,3,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-07,Alessandro Pajola,25,2,5,2,2,0
adidas Dame 9,adidas Dame 9,2025-02-07,Dillon Jones,9,1,2,1,1,0
adidas Dame 9,adidas Dame 9,2025-02-07,Damian Lillard,34,23,9,10,0,0
adidas Dame 9,adidas Dame 9,2025-02-07,Andre Jackson Jr.,15,0,4,2,0,0
adidas Dame 9,adidas Dame 9,2025-02-07,Nikola Jovic,31,8,1,4,2,0
adidas Dame 9,adidas Dame 9,2025-02-07,Ziaire Williams,32,8,9,3,2,0
adidas Dame 9,adidas Dame 9,2025-02-06,Ognjen Dobric,18,9,1,0,3,1
adidas Dame 9,adidas Dame 9,2025-02-06,Tim Schneider,28,2,5,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-06,Will McDowell-White,22,3,2,5,0,1
adidas Dame 9,adidas Dame 9,2025-02-06,Matteo Spagnolo,21,15,2,3,0,0
adidas Dame 9,adidas Dame 9,2025-02-06,Kostas Sloukas,26,13,2,9,1,0
adidas Dame 9,adidas Dame 9,2025-02-06,Shabazz Napier,11,0,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-06,Malte Delow,23,9,3,3,1,0
adidas Dame 9,adidas Dame 9,2025-02-06,Louis Olinde,15,3,2,1,0,1
adidas Dame 9,adidas Dame 9,2025-02-06,David Mc Cormack,19,18,11,0,1,0
adidas Dame 9,adidas Dame 9,2025-02-06,Sertac Sanli,14,0,1,1,2,2
adidas Dame 9,adidas Dame 9,2025-02-06,Marko Guduric,18,10,4,4,1,0
adidas Dame 9,adidas Dame 9,2025-02-05,Tomas Satoransky,18,4,4,5,0,0
adidas Dame 9,adidas Dame 9 Bape,2025-02-05,Collin Malcolm,25,4,6,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-05,Dillon Jones,6,6,2,2,0,0
adidas Dame 9,adidas Dame 9,2025-02-05,Donatas Motiejunas,7,4,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-05,Alessandro Pajola,22,5,2,5,1,0
adidas Dame 9,adidas Dame 9,2025-02-05,Ziaire Williams,18,4,3,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-05,Andre Jackson Jr.,16,2,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-05,Damian Lillard,30,29,4,12,2,0
adidas Dame 9,adidas Dame 9,2025-02-04,Louis Olinde,19,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-04,Malte Delow,21,4,4,2,1,0
adidas Dame 9,adidas Dame 9,2025-02-04,Kostas Sloukas,26,23,5,3,1,0
adidas Dame 9,adidas Dame 9,2025-02-04,Marko Guduric,23,7,5,5,1,0
adidas Dame 9,adidas Dame 9,2025-02-04,Sertac Sanli,22,12,1,0,0,1
adidas Dame 9,adidas Dame 9,2025-02-04,Ognjen Dobric,8,5,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-02-04,David Mc Cormack,17,8,9,3,1,0
adidas Dame 9,adidas Dame 9,2025-02-04,Amon Doerries,9,2,1,0,1,0
adidas Dame 9,adidas Dame 9,2025-02-04,Lonnie Walker IV,17,7,2,1,2,0
adidas Dame 9,adidas Dame 9,2025-02-04,Matteo Spagnolo,22,10,2,3,0,0
adidas Dame 9,adidas Dame 9,2025-02-04,Tim Schneider,14,4,1,0,2,0
adidas Dame 9,adidas Dame 9,2025-02-04,Will McDowell-White,20,3,1,6,0,1
adidas Dame 9,adidas Dame 9,2025-02-04,Yannick Wetzell,22,10,10,1,0,0
adidas Dame 9,adidas Dame 9,2025-02-04,Ziaire Williams,29,8,7,1,0,2
adidas Dame 9,adidas Dame 9,2025-02-03,Dillon Jones,25,0,9,4,0,0
adidas Dame 9,adidas Dame 9,2025-02-03,Andre Jackson Jr.,22,10,4,2,2,1
adidas Dame 9,adidas Dame 9,2025-02-02,Damian Lillard,37,15,3,9,0,0
adidas Dame 9,adidas Dame 9,2025-02-01,Ousmane Dieng,24,0,3,3,0,1
adidas Dame 9,adidas Dame 9,2025-02-01,Ziaire Williams,36,21,8,1,1,2
adidas Dame 9,adidas Dame 9,2025-01-31,Sertac Sanli,20,11,3,2,0,1
adidas Dame 9,adidas Dame 9,2025-01-31,Marko Guduric,22,17,3,2,0,0
adidas Dame 9,adidas Dame 9,2025-01-31,Donatas Motiejunas,9,7,2,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-31,Riccardo Visconti,2,3,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-31,Damian Lillard,37,22,3,7,0,1
adidas Dame 9,adidas Dame 9,2025-01-30,Kostas Sloukas,31,22,2,6,2,0
adidas Dame 9,adidas Dame 9 Bape,2025-01-30,Collin Malcolm,16,4,4,3,2,0
adidas Dame 9,adidas Dame 9,2025-01-30,Tomas Satoransky,26,11,4,5,1,0
adidas Dame 9,adidas Dame 9,2025-01-30,David Mc Cormack,14,6,4,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-30,Amon Doerries,0,0,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-30,Louis Olinde,18,11,1,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-30,Malte Delow,26,14,2,3,0,0
adidas Dame 9,adidas Dame 9,2025-01-30,Martin Hermannsson,20,11,2,11,2,0
adidas Dame 9,adidas Dame 9,2025-01-30,Matteo Spagnolo,25,11,1,2,2,0
adidas Dame 9,adidas Dame 9,2025-01-30,Tim Schneider,17,8,7,0,0,2
adidas Dame 9,adidas Dame 9,2025-01-30,Will McDowell-White,19,3,5,9,1,0
adidas Dame 9,adidas Dame 9,2025-01-30,Yannick Wetzell,27,22,5,3,1,0
adidas Dame 9,adidas Dame 9,2025-01-29,Ousmane Dieng,6,0,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-29,Nikola Jovic,28,11,3,5,0,0
adidas Dame 9,adidas Dame 9,2025-01-29,Ziaire Williams,32,13,3,3,2,0
adidas Dame 9,adidas Dame 9,2025-01-28,Damian Lillard,38,20,3,6,1,0
adidas Dame 9,adidas Dame 9,2025-01-27,Ziaire Williams,22,5,2,0,2,0
adidas Dame 9,adidas Dame 9,2025-01-27,Nikola Jovic,46,15,7,2,2,0
adidas Dame 9,adidas Dame 9,2025-01-27,Damian Lillard,41,35,5,8,0,1
adidas Dame 9,adidas Dame 9,2025-01-26,Ousmane Dieng,10,5,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-25,Damian Lillard,39,29,10,10,1,1
adidas Dame 9,adidas Dame 9,2025-01-25,Ziaire Williams,19,1,5,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-25,Nikola Jovic,30,17,6,4,2,2
adidas Dame 9,adidas Dame 9,2025-01-24,Yannick Wetzell,16,14,1,0,1,1
adidas Dame 9,adidas Dame 9,2025-01-24,Will McDowell-White,23,18,2,2,2,0
adidas Dame 9,adidas Dame 9,2025-01-24,Tim Schneider,24,4,5,0,1,0
adidas Dame 9,adidas Dame 9,2025-01-24,Matteo Spagnolo,16,10,1,6,0,0
adidas Dame 9,adidas Dame 9,2025-01-24,Malte Delow,21,3,4,4,1,0
adidas Dame 9,adidas Dame 9,2025-01-24,Marko Guduric,26,21,3,4,0,0
adidas Dame 9,adidas Dame 9,2025-01-24,Louis Olinde,15,4,3,1,2,1
adidas Dame 9,adidas Dame 9,2025-01-24,David Mc Cormack,23,10,8,0,1,0
adidas Dame 9,adidas Dame 9,2025-01-24,Sertac Sanli,24,11,5,1,0,1
adidas Dame 9,adidas Dame 9,2025-01-24,Tomas Satoransky,26,5,3,6,1,0
adidas Dame 9,adidas Dame 9,2025-01-23,Lonnie Walker IV,29,19,4,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-23,Kostas Sloukas,20,16,2,4,2,0
adidas Dame 9,adidas Dame 9,2025-01-23,Donatas Motiejunas,14,11,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-23,Alessandro Pajola,33,14,2,4,3,0
adidas Dame 9,adidas Dame 9,2025-01-23,Shavon Shields,22,9,4,3,0,0
adidas Dame 9,adidas Dame 9,2025-01-23,Nikola Jovic,21,8,2,2,0,0
adidas Dame 9,adidas Dame 9,2025-01-23,Damian Lillard,35,29,9,11,2,0
adidas Dame 9,adidas Dame 9,2025-01-22,Ousmane Dieng,9,0,1,0,0,0
adidas Dame 9,adidas Dame 9 Bape,2025-01-22,Collin Malcolm,16,10,0,2,0,0
adidas Dame 9,adidas Dame 9,2025-01-21,Nikola Jovic,35,12,4,8,0,0
adidas Dame 9,adidas Dame 9,2025-01-20,Onyeka Okongwu,28,14,9,2,2,0
adidas Dame 9,adidas Dame 9,2025-01-19,Damian Lillard,39,25,5,4,1,0
adidas Dame 9,adidas Dame 9,2025-01-19,Nikola Jovic,23,14,2,5,2,0
adidas Dame 9,adidas Dame 9,2025-01-19,Ousmane Dieng,20,12,3,2,0,1
adidas Dame 9,adidas Dame 9,2025-01-19,Ziaire Williams,22,7,5,2,1,1
adidas Dame 9,adidas Dame 9,2025-01-18,Onyeka Okongwu,31,19,13,2,0,4
adidas Dame 9,adidas Dame 9,2025-01-17,Shabazz Napier,21,14,5,3,3,0
adidas Dame 9,adidas Dame 9,2025-01-17,Kostas Sloukas,14,1,1,11,1,0
adidas Dame 9,adidas Dame 9,2025-01-17,Tomas Satoransky,20,6,3,7,1,0
adidas Dame 9,adidas Dame 9,2025-01-17,Sertac Sanli,12,4,3,2,0,1
adidas Dame 9,adidas Dame 9,2025-01-17,Marko Guduric,23,20,2,3,1,0
adidas Dame 9,adidas Dame 9,2025-01-17,Ognjen Dobric,22,7,2,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-17,Donatas Motiejunas,23,16,3,3,0,0
adidas Dame 9,adidas Dame 9,2025-01-17,Ziaire Williams,25,15,4,3,0,1
adidas Dame 9,adidas Dame 9,2025-01-17,Ousmane Dieng,5,8,1,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-17,Nikola Jovic,30,16,4,4,0,0
adidas Dame 9,adidas Dame 9,2025-01-17,Damian Lillard,35,26,3,8,2,1
adidas Dame 9,adidas Dame 9,2025-01-16,Malte Delow,22,11,2,0,1,0
adidas Dame 9,adidas Dame 9,2025-01-16,Martin Hermannsson,25,13,1,9,2,0
adidas Dame 9,adidas Dame 9,2025-01-16,Tim Schneider,33,7,8,0,0,1
adidas Dame 9,adidas Dame 9,2025-01-16,Yannick Wetzell,17,10,3,4,1,1
adidas Dame 9,adidas Dame 9,2025-01-16,Louis Olinde,8,3,1,2,0,0
adidas Dame 9,adidas Dame 9,2025-01-16,Ousmane Dieng,9,3,2,0,0,0
adidas Dame 9,adidas Dame 9 Bape,2025-01-16,Collin Malcolm,18,11,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-16,David Mc Cormack,27,10,6,1,2,0
adidas Dame 9,adidas Dame 9,2025-01-16,Elias Rapieque,8,0,2,0,1,0
adidas Dame 9,adidas Dame 9,2025-01-16,Shavon Shields,32,16,0,0,1,0
adidas Dame 9,adidas Dame 9,2025-01-15,Donatas Motiejunas,5,2,0,0,0,0
adidas Dame 9,adidas Dame 9,2025-01-15,Shabazz Napier,23,17,1,1,2,0
adidas Dame 9,adidas Dame 9,2025-01-15,Kostas Sloukas,19,5,1,4,1,0
adidas Dame 9,adidas Dame 9,2025-01-15,Konstantinos Mitoglou,12,2,3,1,0,0
adidas Dame 9,adidas Dame 9,2025-01-15,Tomas Satoransky,23,2,2,7,0,0
